county,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,moonphase,conditions
COLUMBIA,2021-07-31,76.10000000000001,57.885714285714286,66.51428571428572,76.18571428571428,57.699999999999996,66.51428571428572,58.31428571428571,77.3,0.2968571428571428,57.142857142857146,16.665714285714284,rain,0.0,0.0,26.785714285714285,12.085714285714285,257.8857142857143,1011.5,49.457142857142856,8.514285714285714,169.77142857142857,14.700000000000001,7.428571428571429,,0.6214285714285713,"Rain, Partially cloudy"
COLUMBIA,2021-08-07,76.15714285714286,55.885714285714286,65.84285714285714,76.39999999999999,55.885714285714286,65.87142857142858,57.41428571428571,76.5,0.031142857142857142,42.857142857142854,6.547142857142857,rain,0.0,0.0,19.133333333333336,8.414285714285715,230.21428571428572,1016.3714285714286,39.67142857142857,9.514285714285714,142.4,12.342857142857143,6.142857142857143,,0.9142857142857144,"['Partially cloudy' 'Rain, Partially cloudy']"
COLUMBIA,2021-08-14,83.3,66.51428571428572,74.32857142857142,86.35714285714286,66.51428571428572,75.2,66.67142857142856,78.55714285714285,0.04742857142857143,57.142857142857146,7.740000000000001,rain,0.0,0.0,25.883333333333336,9.200000000000001,191.81428571428572,1016.0571428571428,44.971428571428575,9.028571428571428,142.17142857142858,12.342857142857143,6.857142857142857,,0.21142857142857144,"Rain, Partially cloudy"
COLUMBIA,2021-08-21,77.44285714285715,62.628571428571426,69.7,77.97142857142858,62.628571428571426,69.8,63.81428571428571,82.74285714285715,0.19514285714285715,57.142857142857146,20.23857142857143,rain,0.0,0.0,22.35,8.3,221.02857142857144,1017.2142857142857,57.48571428571428,9.085714285714285,114.42857142857143,9.9,4.714285714285714,,0.38571428571428573,"Rain, Partially cloudy"
COLUMBIA,2021-08-28,79.65714285714286,64.94285714285715,71.71428571428571,81.92857142857143,64.94285714285715,72.31428571428572,65.85714285714286,83.24285714285715,0.31057142857142855,42.857142857142854,25.0,rain,0.0,0.0,18.766666666666666,7.971428571428571,188.41428571428574,1015.1,51.82857142857143,8.242857142857144,104.3,9.057142857142857,5.0,,0.5685714285714286,Partially cloudy
COLUMBIA,2021-09-04,71.7,57.75714285714286,64.12857142857142,72.24285714285715,57.75714285714286,64.21428571428571,57.6,80.55714285714285,0.43857142857142856,42.857142857142854,14.287142857142857,rain,0.0,0.0,21.580000000000002,10.1,225.5142857142857,1012.3857142857142,58.1,9.314285714285715,110.04285714285713,9.514285714285714,5.857142857142857,,0.8514285714285714,Partially cloudy
COLUMBIA,2021-09-11,71.57142857142857,54.84285714285714,63.128571428571426,71.57142857142857,54.84285714285714,63.114285714285714,56.285714285714285,80.11428571428571,0.14100000000000001,57.142857142857146,11.31,rain,0.0,0.0,25.520000000000003,11.671428571428573,240.22857142857143,1010.6142857142858,45.885714285714286,9.271428571428572,102.39999999999999,8.785714285714286,5.285714285714286,,0.31857142857142856,"Rain, Partially cloudy"
COLUMBIA,2021-09-18,74.64285714285714,59.58571428571429,66.7,74.64285714285714,59.58571428571429,66.7,60.55714285714286,81.52857142857144,0.16157142857142856,71.42857142857143,14.879999999999999,rain,0.0,0.0,23.925,9.814285714285715,185.57142857142858,1017.3571428571429,63.885714285714286,9.471428571428572,107.54285714285713,9.242857142857144,6.142857142857143,,0.33,"Rain, Partially cloudy"
COLUMBIA,2021-09-25,72.44285714285715,53.55714285714286,62.74285714285714,72.44285714285715,53.55714285714286,62.74285714285714,55.771428571428565,79.81428571428572,0.2854285714285714,42.857142857142854,12.5,rain,0.0,0.0,25.683333333333334,11.157142857142857,187.4,1019.1999999999999,40.58571428571429,9.057142857142859,109.74285714285715,9.428571428571429,6.714285714285714,,0.5285714285714286,"Rain, Partially cloudy"
COLUMBIA,2021-10-02,64.44285714285715,45.628571428571426,55.199999999999996,64.44285714285715,45.471428571428575,55.01428571428572,47.57142857142857,77.07142857142857,0.013,42.857142857142854,4.167142857142857,rain,0.0,0.0,20.533333333333335,11.014285714285714,270.4142857142857,1014.5857142857143,47.357142857142854,9.828571428571427,78.84285714285714,6.8,4.428571428571429,,0.7742857142857142,Partially cloudy
COLUMBIA,2021-10-09,65.22857142857143,52.300000000000004,57.87142857142857,65.22857142857143,52.300000000000004,57.87142857142857,53.5,86.3,0.4208571428571429,57.142857142857146,26.787142857142857,rain,0.0,0.0,18.3,5.642857142857143,121.10000000000001,1021.3857142857142,70.01428571428572,7.2,61.957142857142856,5.385714285714286,3.0,,0.43285714285714283,"Rain, Partially cloudy"
COLUMBIA,2021-10-16,69.32857142857144,52.885714285714286,60.52857142857143,69.32857142857144,52.871428571428574,60.51428571428572,55.357142857142854,84.18571428571428,0.19614285714285715,28.571428571428573,10.714285714285714,rain,0.0,0.0,39.1,8.628571428571428,160.85714285714286,1015.1428571428571,63.15714285714286,7.8999999999999995,66.22857142857143,5.728571428571429,3.0,,0.2671428571428572,Partially cloudy
COLUMBIA,2021-10-23,60.228571428571435,44.01428571428572,51.9,59.81428571428571,41.01428571428572,50.5,42.67142857142857,72.3,0.03542857142857143,57.142857142857146,8.334285714285715,rain,0.0,0.0,25.45,12.542857142857143,264.4,1010.8285714285714,44.92857142857143,9.814285714285715,64.8,5.557142857142857,3.5714285714285716,,0.4985714285714286,"Rain, Partially cloudy"
COLUMBIA,2021-10-30,54.82857142857143,40.08571428571429,47.44285714285714,54.82857142857143,37.628571428571426,46.142857142857146,41.885714285714286,81.92857142857143,0.39271428571428574,85.71428571428571,35.12,rain,0.0,0.0,24.0,10.0,160.57142857142858,1010.7142857142857,62.65714285714286,8.428571428571429,50.699999999999996,4.328571428571428,3.0,,0.6985714285714285,"Rain, Partially cloudy"
COLUMBIA,2021-11-06,49.771428571428565,33.028571428571425,40.971428571428575,48.48571428571429,31.542857142857144,39.55714285714286,31.885714285714283,72.17142857142856,0.058428571428571434,28.571428571428573,8.334285714285715,rain,0.0,0.0,23.2,9.9,272.42857142857144,1019.8000000000001,42.51428571428572,9.314285714285715,56.51428571428572,4.871428571428572,3.4285714285714284,,0.6828571428571429,Partially cloudy
COLUMBIA,2021-11-13,56.857142857142854,30.82857142857143,43.75714285714286,56.857142857142854,29.24285714285714,42.871428571428574,34.642857142857146,73.41428571428571,0.24485714285714286,42.857142857142854,12.5,rain,0.0,0.0,30.7,11.4,236.75714285714284,1017.9142857142857,39.61428571428571,8.6,47.728571428571435,4.1571428571428575,3.142857142857143,,0.19571428571428573,"Rain, Partially cloudy"
COLUMBIA,2021-11-20,46.314285714285724,31.285714285714285,39.24285714285714,42.57142857142857,25.52857142857143,34.67142857142857,30.785714285714285,72.64285714285714,0.052142857142857144,57.142857142857146,7.737142857142857,rain,0.0,0.0,25.74285714285714,13.5,231.1,1017.4714285714284,57.94285714285714,9.571428571428571,40.51428571428572,3.4285714285714284,2.142857142857143,,0.4685714285714286,"Rain, Partially cloudy"
COLUMBIA,2021-11-27,40.18571428571429,27.271428571428572,33.957142857142856,36.4,18.97142857142857,28.24285714285714,24.142857142857142,68.31428571428572,0.06157142857142857,71.42857142857143,16.667142857142856,rain,0.9285714285714286,0.8714285714285713,28.883333333333336,13.528571428571427,268.2285714285714,1013.9285714285714,51.1,8.914285714285715,31.37142857142857,2.685714285714286,1.7142857142857142,,0.6214285714285713,"Rain, Partially cloudy"
COLUMBIA,2021-12-04,37.471428571428575,25.271428571428572,32.05714285714286,33.58571428571428,19.557142857142857,27.057142857142857,24.585714285714285,74.44285714285715,0.05071428571428572,85.71428571428571,13.095714285714285,"rain,snow",0.34285714285714286,1.6428571428571428,29.72,13.314285714285715,240.92857142857142,1012.4428571428572,71.7,9.200000000000001,29.02857142857143,2.5714285714285716,1.5714285714285714,,0.7871428571428571,"Snow, Rain, Partially cloudy"
COLUMBIA,2021-12-11,42.285714285714285,28.985714285714288,35.4,40.614285714285714,23.771428571428572,31.657142857142855,27.385714285714283,73.27142857142857,0.12642857142857142,57.142857142857146,20.834285714285716,rain,0.2714285714285714,0.22857142857142856,30.316666666666663,14.071428571428571,195.6,1016.4285714285714,69.88571428571429,8.542857142857143,27.585714285714285,2.3857142857142857,1.5714285714285714,,0.1285714285714286,Partially cloudy
COLUMBIA,2021-12-18,48.42857142857143,33.2,40.65714285714286,46.199999999999996,28.5,36.971428571428575,26.32857142857143,59.41428571428571,0.13714285714285715,57.142857142857146,17.262857142857143,rain,0.0,0.0,32.7,15.271428571428572,207.27142857142857,1020.7285714285715,35.528571428571425,9.328571428571427,37.471428571428575,3.242857142857143,2.4285714285714284,,0.42857142857142855,"Rain, Partially cloudy"
COLUMBIA,2021-12-25,33.25714285714286,21.928571428571427,27.428571428571427,30.842857142857145,13.9,22.457142857142856,19.75714285714286,74.05714285714285,0.11042857142857142,57.142857142857146,22.618571428571425,"rain,snow",0.2857142857142857,0.42857142857142855,30.4,12.585714285714285,203.05714285714288,1014.6714285714286,56.41428571428572,7.928571428571429,25.17142857142857,2.1714285714285713,1.4285714285714286,,0.5685714285714286,"['Partially cloudy' 'Snow, Rain, Partially cloudy']"
COLUMBIA,2022-01-01,40.58571428571429,33.785714285714285,36.98571428571428,38.5,29.714285714285715,34.51428571428571,32.82857142857143,85.35714285714286,0.061142857142857145,100.0,22.62,"rain,snow",0.31428571428571433,0.3,27.325,8.857142857142858,167.91428571428574,1011.6428571428571,84.24285714285715,6.057142857142857,22.0,1.8714285714285714,1.1428571428571428,,0.8714285714285713,"Snow, Rain, Partially cloudy"
COLUMBIA,2022-01-08,32.0,17.15714285714286,24.74285714285714,27.1,6.314285714285715,17.185714285714287,16.285714285714285,70.7,0.032,57.142857142857146,13.691428571428572,"rain,snow",0.38571428571428573,0.4714285714285714,28.82857142857143,14.957142857142857,271.8,1016.8714285714286,58.98571428571428,8.557142857142857,27.542857142857144,2.357142857142857,1.7142857142857142,,0.21285714285714286,"['Partially cloudy' 'Snow, Rain, Partially cloudy']"
COLUMBIA,2022-01-15,26.242857142857144,8.22857142857143,18.385714285714283,18.985714285714288,-2.6571428571428575,9.385714285714286,7.914285714285714,63.785714285714285,0.03314285714285715,28.571428571428573,7.738571428571428,"['rain,snow' 'snow']",0.2571428571428571,1.1714285714285713,29.714285714285715,13.87142857142857,240.87142857142857,1020.1857142857143,55.528571428571425,9.200000000000001,41.0,4.042857142857143,2.4285714285714284,10.0,0.3657142857142857,Partially cloudy
COLUMBIA,2022-01-22,28.442857142857143,5.428571428571429,18.02857142857143,22.214285714285715,-2.742857142857143,10.642857142857142,7.228571428571429,63.528571428571425,0.086,42.857142857142854,13.691428571428572,snow,0.7999999999999999,2.5571428571428574,30.728571428571428,14.971428571428572,243.78571428571428,1017.9,46.628571428571426,8.814285714285715,48.357142857142854,4.8999999999999995,3.142857142857143,10.0,0.5285714285714286,['Clear' 'Partially cloudy']
COLUMBIA,2022-01-29,24.457142857142856,9.428571428571429,17.642857142857142,19.071428571428573,0.6142857142857139,10.328571428571427,6.742857142857142,63.0,0.019999999999999997,57.142857142857146,12.5,snow,0.7285714285714285,4.128571428571428,26.7,11.028571428571428,262.81428571428575,1017.0428571428572,64.38571428571429,8.471428571428572,44.74285714285714,4.557142857142857,2.4285714285714284,10.0,0.8042857142857143,"['Partially cloudy' 'Snow, Partially cloudy']"
COLUMBIA,2022-02-05,30.02857142857143,11.428571428571429,20.857142857142858,24.642857142857142,4.185714285714285,14.271428571428572,12.357142857142858,70.84285714285714,0.45342857142857146,42.857142857142854,28.572857142857142,"['freezingrain,snow,ice' 'rain,freezingrain' 'snow']",0.6857142857142857,3.914285714285714,28.014285714285712,12.385714285714284,228.34285714285716,1023.6999999999999,54.48571428571428,8.042857142857143,52.771428571428565,5.071428571428571,2.7142857142857144,10.0,0.31428571428571433,['Clear' 'Partially cloudy']
COLUMBIA,2022-02-12,38.800000000000004,20.75714285714286,30.95714285714286,36.01428571428571,15.971428571428572,27.099999999999998,21.8,70.58571428571429,0.014714285714285716,42.857142857142854,10.712857142857143,"['freezingrain,snow' 'rain' 'rain,freezingrain,snow' 'rain,snow']",0.08571428571428572,1.7,28.12857142857143,11.12857142857143,195.1,1017.3857142857142,56.5,8.9,62.728571428571435,5.785714285714286,3.5714285714285716,10.0,0.29,Clear
COLUMBIA,2022-02-19,35.785714285714285,16.0,25.842857142857145,30.057142857142857,5.814285714285715,17.7,14.471428571428573,62.457142857142856,0.05785714285714285,57.142857142857146,10.712857142857143,['rain' 'snow'],0.1857142857142857,1.0,34.785714285714285,17.057142857142857,254.67142857142858,1020.4,61.17142857142857,9.228571428571428,64.48571428571428,5.585714285714286,3.4285714285714284,10.0,0.4985714285714286,Partially cloudy
COLUMBIA,2022-02-26,40.01428571428572,16.914285714285715,29.228571428571428,36.471428571428575,8.557142857142857,23.514285714285716,17.3,62.42857142857143,0.16085714285714284,42.857142857142854,15.477142857142857,"['freezingrain,snow,ice' 'rain' 'rain,snow' 'snow']",0.9571428571428572,1.6285714285714286,33.48571428571428,15.285714285714286,241.6142857142857,1023.6142857142856,58.1,8.857142857142858,73.48571428571428,6.299999999999999,3.7142857142857144,10.0,0.7314285714285714,['Clear' 'Partially cloudy']
COLUMBIA,2022-03-05,32.871428571428574,14.4,24.67142857142857,27.97142857142857,7.471428571428571,17.557142857142857,10.9,56.58571428571429,0.017714285714285714,42.857142857142854,6.547142857142857,snow,0.2285714285714286,3.414285714285714,30.957142857142856,15.142857142857142,250.5,1021.3000000000001,50.271428571428565,9.528571428571428,116.60000000000001,10.042857142857143,5.285714285714286,10.0,0.5671428571428571,Partially cloudy
COLUMBIA,2022-03-12,46.1,27.8,36.27142857142857,44.542857142857144,20.542857142857144,32.01428571428571,27.099999999999998,70.97142857142858,0.15542857142857144,71.42857142857143,23.214285714285715,"['rain' 'rain,snow']",1.0142857142857142,1.157142857142857,32.471428571428575,16.514285714285716,221.25714285714284,1012.2142857142857,63.81428571428571,7.8,78.87142857142858,7.314285714285715,4.142857142857143,10.0,0.21,"['Partially cloudy' 'Snow, Rain, Partially cloudy']"
