name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"40.943554,-72.6922184",2020-09-13,73.5,61.6,67.7,73.5,61.6,67.7,61.8,81.7,0,0,0,,0,0,21.7,13.5,132.4,1020.8,56.6,9.9,152.5,13.1,5,,2020-09-13T06:29:47,2020-09-13T19:02:29,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-14,75.1,63.2,70.3,75.1,63.2,70.3,57.6,66.2,0,0,0,,0,0,24.4,16.9,327.1,1018.6,18.6,9.9,184.6,15.9,7,,2020-09-14T06:30:46,2020-09-14T19:00:48,0.95,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-15,65.2,46.2,57.3,65.2,46.2,57.3,44.6,63.6,0,0,0,,0,0,25.3,15.7,22.9,1026,4,9.9,186.8,16,7,,2020-09-15T06:31:46,2020-09-15T18:59:06,0.98,Clear,Clear conditions throughout the day.,clear-day,"C7054,TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-16,70.3,44.2,60.1,70.3,44.2,60.1,51.5,74.8,0,0,0,,0,0,20.8,13.4,200.7,1023.6,55.9,9.9,165.7,14.4,6,,2020-09-16T06:32:45,2020-09-16T18:57:24,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-17,74.5,58.1,67.2,74.5,58.1,67.2,61.9,83.6,0,0,0,,0,0,,10.4,209.5,1017.4,49.5,9.6,116.6,10.2,5,,2020-09-17T06:33:44,2020-09-17T18:55:41,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-18,67.9,59.2,64.1,67.9,59.2,64.1,55.6,75.2,0.27,100,33.33,rain,0,0,25.3,16.5,10,1014.6,69.7,9.2,113.6,9.9,5,,2020-09-18T06:34:44,2020-09-18T18:53:59,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-19,62.9,40.4,54,62.9,40.4,53.6,34.6,50.3,0,0,0,,0,0,28.5,17.5,5.6,1025.3,0.7,9.9,244.3,21.1,8,,2020-09-19T06:35:44,2020-09-19T18:52:17,0.03,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-20,62.8,40.8,53.2,62.8,37.7,52.3,34.5,51.6,0,0,0,,0,0,26.6,15,29.3,1032.2,1.3,9.9,224.4,19.4,8,,2020-09-20T06:36:43,2020-09-20T18:50:35,0.07,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-21,64.9,39.1,52.3,64.9,37.3,51.5,38.2,61,0,0,0,,0,0,25.2,15.1,31.6,1033.1,0.6,9.9,216.4,18.7,8,,2020-09-21T06:37:43,2020-09-21T18:48:53,0.11,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
"40.943554,-72.6922184",2020-09-22,69.5,35.9,53.9,69.5,34.1,53,35.8,56.4,0,0,0,,0,0,27.1,17.6,331.2,1018.3,1,9.9,204.9,17.8,7,,2020-09-22T06:38:43,2020-09-22T18:47:11,0.16,Clear,Clear conditions throughout the day.,clear-day,"TT587,KFOK,KISP,72209864761,E4141,72501654790,74486514719,KHWV"
