name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"41.4351,-73.7949",2020-01-01,36.8,32.2,35.4,31.2,26.3,28.6,22.3,58.8,0.006,100,4.17,rain,0,0,23,14,263.9,1006.2,72.4,9.9,29,2.6,1,,2020-01-01T07:21:31,2020-01-01T16:35:50,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-02,46.9,28.1,36.2,42.8,22.1,32.5,23.4,60.6,0,0,0,,0,0,25.9,14.1,230.7,1012.1,8.8,9.9,80.8,7,4,,2020-01-02T07:21:37,2020-01-02T16:36:41,0.22,Clear,Clear conditions throughout the day.,clear-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-03,45.6,38.4,42.5,45.5,38.4,42.1,37.6,82.8,0.026,100,12.5,rain,0,0,,5.5,251.6,1008.9,83.8,8.9,22,2,1,,2020-01-03T07:21:41,2020-01-03T16:37:34,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-04,46.4,38.8,43.1,46.4,34.2,42,41.3,93.3,0.25,100,50,rain,0,0,,7.5,331.3,1003.4,78.5,4,11.7,1,1,,2020-01-04T07:21:42,2020-01-04T16:38:29,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-05,38.7,28.5,35.7,32.8,23,28.9,22,57.8,0,0,0,,0,0,29.1,15.3,304.2,1008.6,69.1,9.9,38.7,3.3,3,,2020-01-05T07:21:41,2020-01-05T16:39:24,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-06,42.6,25.8,33,37.3,24.1,29.7,24.6,72.3,0.003,100,12.5,"rain,snow",0,0,33.3,11.6,254.7,1013.4,50,9.5,51.4,4.3,3,,2020-01-06T07:21:37,2020-01-06T16:40:22,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-07,39.9,26.5,33.8,39.9,25,32.2,22.4,63.5,0.002,100,4.17,"rain,snow",0,0,,6.2,277,1015.2,28.1,9.7,60.2,5.2,3,,2020-01-07T07:21:31,2020-01-07T16:41:21,0.44,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain or snow.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-08,38,26.1,30.9,31.9,14.2,24,19.1,64.1,0,0,0,,0,0,32.8,15.2,270.3,1014.6,33.8,9.4,59.5,5.2,2,,2020-01-08T07:21:23,2020-01-08T16:42:21,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-09,29.1,18.3,24.4,29.1,10,20.2,5.8,45.1,0,0,0,,0,0,23,12.8,327.1,1037.5,10.2,9.9,96.6,8.3,4,,2020-01-09T07:21:13,2020-01-09T16:43:22,0.49,Clear,Clear conditions throughout the day.,clear-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-10,47.2,25,36.9,43.9,23.9,35.1,27.9,69.8,0,0,0,,0,0,24.2,7.8,205.1,1033,58.2,9.8,16.3,1.4,1,,2020-01-10T07:21:00,2020-01-10T16:44:25,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-11,66.6,39.8,55,66.6,39.8,54.9,45.9,72.4,0,0,0,,0,0,31.5,13.7,191.3,1021.3,73.9,9.9,42.6,3.5,2,,2020-01-11T07:20:45,2020-01-11T16:45:29,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-12,66,33.2,56.8,66,29.2,55.8,43.9,64.8,0.25,100,20.83,rain,0,0,35.1,20,240,1016.4,29.3,9.6,97.8,8.5,4,,2020-01-12T07:20:28,2020-01-12T16:46:34,0.52,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-13,37.5,29.1,33.8,37.5,25.7,32.3,29.1,82.9,0,0,0,,0,0,,5.8,29.1,1029.5,58.8,8.3,19.1,1.8,1,,2020-01-13T07:20:08,2020-01-13T16:47:40,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-14,40.9,31.5,36.4,40.7,31.5,35.9,33,87.8,0.002,100,4.17,rain,0,0,,6.2,199.7,1025,78.6,5.1,31.6,2.6,2,,2020-01-14T07:19:46,2020-01-14T16:48:47,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-15,48.9,29.2,39.1,46.1,29.2,37.7,31.6,76.9,0,0,0,,0,0,,8.9,263.3,1019.8,30.2,7.6,95.5,8.3,4,,2020-01-15T07:19:22,2020-01-15T16:49:55,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-16,45.2,30.8,37.9,38,19.1,31.8,25.8,64.7,0.086,100,33.33,"rain,snow",0,0,38.2,18.5,301.8,1013.6,70.1,8.3,77.4,6.6,4,,2020-01-16T07:18:56,2020-01-16T16:51:04,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-17,29.5,14.3,20.6,16.1,2,9.6,-1.5,38.1,0,0,0,,0,0,36.9,23.1,336,1034.5,4.7,9.9,113.4,9.8,5,,2020-01-17T07:18:27,2020-01-17T16:52:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-18,28.4,13.8,18.9,23.3,3.9,13.8,7.8,63.4,0.306,100,37.5,snow,2,0.7,25.3,7.1,28.6,1027.7,58,7.1,29.6,2.6,2,,2020-01-18T07:17:57,2020-01-18T16:53:24,0.81,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-19,39.4,25.9,32.7,33.6,16.5,26.3,22.8,68.9,0,0,0,,1.2,2.8,29.2,14.9,285,1007.5,58.9,9,76.8,6.7,4,,2020-01-19T07:17:24,2020-01-19T16:54:35,0.86,Partially cloudy,Partly cloudy throughout the day.,snow,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-20,27.5,14.7,20.4,20.7,5.1,12,1.4,44.5,0,0,0,,0,2.5,27.7,12.1,345.1,1023.8,12.8,9.9,118.2,10.3,5,,2020-01-20T07:16:49,2020-01-20T16:55:47,0.91,Clear,Clear conditions throughout the day.,clear-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-21,28.1,5.9,16.3,24,5.9,14.5,4.6,61.5,0,0,0,,0,2.3,,6.9,330.8,1030.4,0,9.9,108.4,9.4,5,,2020-01-21T07:16:12,2020-01-21T16:57:00,0.95,Clear,Clear conditions throughout the day.,clear-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-22,35.7,6.8,19.6,35.7,6.8,19.5,10.4,69,0,0,0,,0.9,2,,3.9,332,1030.7,0,9.9,115.9,10,5,,2020-01-22T07:15:33,2020-01-22T16:58:13,0.98,Clear,Clear conditions throughout the day.,snow,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-23,41.4,11.7,25.7,41.4,11.7,25.3,15.5,68.3,0,0,0,,0.1,2.1,,4.9,269.4,1028.5,0,9.7,89.3,7.7,4,,2020-01-23T07:14:51,2020-01-23T16:59:26,0.99,Clear,Clear conditions throughout the day.,snow,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-24,50.1,20.9,32.9,50.1,20.9,32.9,20.9,64.7,0,0,0,,0,1.9,,4.9,37.9,1027.4,3.1,9.6,106.3,9.4,5,,2020-01-24T07:14:08,2020-01-24T17:00:40,1,Clear,Clear conditions throughout the day.,clear-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-25,43.1,27.4,36,39.7,21.6,31.7,32.7,87.8,0.819,100,50,rain,0,1.4,26.4,15.6,52.3,1015.5,62.4,6.9,16.4,1.2,1,,2020-01-25T07:13:23,2020-01-25T17:01:55,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6"
"41.4351,-73.7949",2020-01-26,43,30,38.1,38.7,29.8,34.1,29.9,73.9,0.001,100,4.17,rain,0,0.1,25.9,14.5,250.3,1007.4,69.6,9.7,68.6,6,4,,2020-01-26T07:12:36,2020-01-26T17:03:09,0.01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-27,41.5,34.2,37.9,38.3,28.9,33.3,27.6,66.3,0,0,0,,0,0,21.9,11.7,257.3,1004.8,84.6,9.9,57.3,5,2,,2020-01-27T07:11:47,2020-01-27T17:04:25,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-28,37.9,32.5,35.7,34.4,27.6,31.2,24.3,63.2,0,0,0,,0,0,19.7,11.1,322.1,1009.1,91.2,9.9,27.6,2.2,1,,2020-01-28T07:10:55,2020-01-28T17:05:40,0.06,Overcast,Cloudy skies throughout the day.,cloudy,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-29,37.2,24.9,30.4,30.7,17.3,23.6,15.3,53.7,0,0,0,,0,0,21.9,12.5,349.9,1018.1,30.8,9.9,130.2,11.2,5,,2020-01-29T07:10:03,2020-01-29T17:06:56,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-30,33.5,18,25.4,33.5,11.3,22,10.9,55.1,0,0,0,,0,0,18.3,9,19.3,1026.1,0.6,9.9,120.6,10.4,5,,2020-01-30T07:09:08,2020-01-30T17:08:11,0.13,Clear,Clear conditions throughout the day.,clear-day,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
"41.4351,-73.7949",2020-01-31,37.3,18,28.4,37.3,18,28.4,21.9,76.9,0.002,100,8.33,"rain,snow",0,0,,2.1,27.8,1025.8,63.4,9.6,33.6,2.9,1,,2020-01-31T07:08:11,2020-01-31T17:09:27,0.18,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"KDXR,72503614757,99999964756,72508654734,72501504789,KPOU,BCHN6,TS745"
