name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"44.1089711,-73.7775726",2020-01-14,33.1,23.5,27,28.9,18,23.5,24,88.3,0.012,100,8.33,"rain,snow",0.3,3,20.8,6.6,337.4,1023.5,96.4,7.1,219.1,18.9,4,,2020-01-14T07:27:44,2020-01-14T16:40:43,0.59,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-15,34.7,29.9,32.2,31.9,26.3,29,29.5,89.6,0.05,100,25,"rain,snow",3.1,3.9,16.1,9.4,292.3,1018.6,91.9,7.1,110,9.4,1,,2020-01-15T07:27:14,2020-01-15T16:41:56,0.64,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-16,30.3,11,25.4,30.3,-4.3,17.5,21.4,84.9,0.24,100,75,"rain,snow",3,7.9,31.6,13.5,338.9,1014.8,84,3.6,158.2,13.7,1,,2020-01-16T07:26:43,2020-01-16T16:43:10,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-01-17,9.3,-9,0.4,3.2,-20.4,-10,-7.2,70.1,0,0,0,,0.5,9.2,28.9,13.3,335.2,1038.3,36.8,8.2,216,18.7,5,,2020-01-17T07:26:09,2020-01-17T16:44:25,0.75,Partially cloudy,Clearing in the afternoon.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-18,18.7,-7,5.6,17.1,-7,0.3,0.1,77.6,0.123,100,33.33,snow,1.7,9.2,28.7,10.2,66.9,1025.6,60.3,7.2,97.8,8.2,2,,2020-01-18T07:25:33,2020-01-18T16:45:41,0.81,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-19,28.2,10,18.2,19.5,-1,8.1,13.2,80.6,0.053,100,37.5,snow,1,11.1,21.9,11.5,296.6,1006.3,94.5,5,142.3,12.3,1,,2020-01-19T07:24:54,2020-01-19T16:46:59,0.86,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-20,15.6,-0.8,7.4,8.2,-9.5,-1.7,-1.5,67.4,0,0,0,,0,11.1,23,9,314.6,1025.4,35.7,9.3,233.7,20.1,5,,2020-01-20T07:24:13,2020-01-20T16:48:16,0.91,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-21,19.1,-10.9,6.2,13.4,-10.9,1.5,-1.5,71,0,0,0,,0,10.3,,8.4,252.6,1029.9,43.9,9.9,157.5,13.4,4,,2020-01-21T07:23:30,2020-01-21T16:49:35,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-22,31.1,20.1,25.4,23.3,11.7,16.4,16.9,69.9,0,0,0,,0,9,23,15.7,207.6,1026.9,51.4,9.7,176.1,15.2,4,,2020-01-22T07:22:45,2020-01-22T16:50:54,0.98,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-23,37.4,10.7,23.3,34.3,7.3,20.7,13.2,66.9,0,0,0,,0,8.3,,7.8,216,1027.2,14.4,9.9,183.7,15.8,4,,2020-01-23T07:21:57,2020-01-23T16:52:14,0.99,Clear,Clear conditions throughout the day.,clear-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-24,38.8,16.1,26.4,36.2,16.1,24.7,18,71.9,0,0,0,,0.5,8.5,19.7,4.8,32.1,1027.4,36.9,9.8,147.2,12.9,3,,2020-01-24T07:21:08,2020-01-24T16:53:35,1,Partially cloudy,Partly cloudy throughout the day.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-25,36.3,23,30.6,33.1,16.5,25.1,24.7,79.1,0.272,100,37.5,"rain,snow",0.5,8.6,24.2,10.4,71.2,1017.3,43,8.7,145.8,12.6,2,,2020-01-25T07:20:16,2020-01-25T16:54:55,0,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with rain or snow.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-26,34.7,32.4,33.3,33,24.7,27.2,30.6,89.8,0.099,100,41.67,"rain,snow",1.2,9.4,19.7,11,216.6,1003.7,83.1,6.3,141.8,12,1,,2020-01-26T07:19:22,2020-01-26T16:56:17,0.01,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-27,33.8,29.9,32.3,33.1,23.6,28,29,87.9,0.022,100,25,"rain,snow",0.5,10.4,,7.7,262.1,1002.2,83.2,7.3,149.7,12.9,1,,2020-01-27T07:18:26,2020-01-27T16:57:39,0.03,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742,99999900425"
"44.1089711,-73.7775726",2020-01-28,29.3,23.3,26.7,28.5,15.2,20.3,22.4,83.6,0.013,100,16.67,"rain,snow",0,10.3,19.7,9,334.9,1009.6,87.1,8.5,223.8,19.1,2,,2020-01-28T07:17:28,2020-01-28T16:59:01,0.06,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-29,23.3,3.3,17,15.6,3.3,9.7,9.9,73.7,0,0,0,,0.6,10.3,23,10.1,349.8,1020.7,44.1,9.8,221.7,19,5,,2020-01-29T07:16:28,2020-01-29T17:00:24,0.09,Partially cloudy,Partly cloudy throughout the day.,snow,"72622564776,KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-30,25.3,-3.8,10.6,25.3,-3.8,10.6,3.1,72.2,0,0,0,,0,10.1,,2.2,15.3,1027,7.9,9.9,246.5,21.4,5,,2020-01-30T07:15:27,2020-01-30T17:01:47,0.13,Clear,Clear conditions throughout the day.,clear-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
"44.1089711,-73.7775726",2020-01-31,31.6,3.3,19.5,30.4,3.3,17.7,11.3,70.9,0,0,0,,0,10,,6.1,253.2,1024.5,55.6,9.7,165.7,14.1,5,,2020-01-31T07:14:23,2020-01-31T17:03:10,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KSLK,MVAN6,UVM03,KPBG,KBTV,K6B0,72622894740,72617014742"
