name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"43.203001,-78.71083",2020-01-01,31.6,29.2,30.4,23,17.4,19.6,23.2,74.3,0,0,0,,0.3,0.6,33.3,19,253.7,1007.3,66.4,9.6,78.8,3,1,,2020-01-01T07:46:57,2020-01-01T16:49:46,0.17,Partially cloudy,Partly cloudy throughout the day.,snow,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF"
"43.203001,-78.71083",2020-01-02,45,31.6,40.6,37.7,23.5,32.5,28.5,62.5,0,0,0,,0.7,0.7,31.8,21,211.9,1006.6,38.7,9.9,152.3,5.4,4,,2020-01-02T07:47:01,2020-01-02T16:50:39,0.22,Partially cloudy,Becoming cloudy in the afternoon.,snow,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF"
"43.203001,-78.71083",2020-01-03,45.2,39.5,43.3,40.8,35.6,38.9,37.8,81.1,0,0,0,,0.8,0.3,20.7,14.4,244.1,1007.7,89,9.1,35.1,1.2,1,,2020-01-03T07:47:02,2020-01-03T16:51:33,0.26,Partially cloudy,Partly cloudy throughout the day.,snow,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF"
"43.203001,-78.71083",2020-01-04,38.9,32.5,34.3,32.9,22.3,26.9,30,84.5,0.129,100,37.5,"rain,snow",0.5,1,28.6,16,322.4,1008.6,93.5,7.5,35.7,2.1,1,,2020-01-04T07:47:01,2020-01-04T16:52:30,0.31,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF,F3072"
"43.203001,-78.71083",2020-01-05,34.4,30.2,32.1,26.5,20.2,22.7,26,78.6,0.103,100,33.33,"rain,snow",1.6,0.9,30,18,264.2,1014.4,84.4,7.9,47.3,4.4,2,,2020-01-05T07:46:58,2020-01-05T16:53:28,0.36,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF,F3072"
"43.203001,-78.71083",2020-01-06,36.3,29.7,34.4,26.1,20.7,23.9,27.1,74.9,0.019,100,16.67,"rain,snow",0.6,1.9,38.9,25.7,251.9,1012.1,69.9,9.3,81.6,5.5,3,,2020-01-06T07:46:52,2020-01-06T16:54:28,0.4,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF,F3072"
"43.203001,-78.71083",2020-01-07,37,27.8,32.4,29.7,19.9,25.5,25.3,74.8,0,0,0,,0.1,1.8,30.6,14.9,220.2,1014.2,57.1,9.6,102.1,3.6,2,,2020-01-07T07:46:44,2020-01-07T16:55:29,0.44,Partially cloudy,Partly cloudy throughout the day.,snow,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF"
"43.203001,-78.71083",2020-01-08,33.3,20.5,26.6,25,4.5,13.8,17.8,69.4,0.007,100,12.5,"rain,snow",0,1.5,36.9,25.9,289,1019.6,71.8,8.3,121.6,4.5,3,,2020-01-08T07:46:34,2020-01-08T16:56:32,0.47,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF"
"43.203001,-78.71083",2020-01-09,38.1,18.6,24.8,29.6,7.9,16.5,11.9,58,0,0,0,,0,0.7,31.1,14.4,115.2,1033.9,46.1,9.9,150.3,5.5,3,,2020-01-09T07:46:20,2020-01-09T16:57:36,0.49,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF"
"43.203001,-78.71083",2020-01-10,46.9,39.9,43.8,44.5,31.4,37.7,37.9,81.1,0.184,100,54.17,rain,0,0.1,36.7,21.6,208.4,1023.5,94.9,6.6,46.6,1.5,1,,2020-01-10T07:46:05,2020-01-10T16:58:41,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"E6457,71432099999,72528014733,KIAG,CWWZ,72528704724,KBUF"
