name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"42.2478938,-78.0261758",2020-01-15,40.5,30.7,35.6,37,22.1,29.9,27.3,72.1,0.076,100,12.5,"rain,snow",0,0,25.8,16.3,258.1,1020.2,64.1,9.3,48.3,4.2,3,,2020-01-15T07:38:37,2020-01-15T17:04:32,0.64,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,rain,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-16,39.6,17.8,29.3,33.4,2.3,17.2,25.6,85.8,0.197,100,62.5,"rain,snow",1.2,0.4,43.2,25.9,302.9,1020.3,85.2,4.2,40.3,3.4,2,,2020-01-16T07:38:09,2020-01-16T17:05:42,0.69,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-17,17.5,8,12,13.5,-8.5,1.9,4.6,72.2,0,0,0,,0.7,1.8,31.6,21.2,332.4,1040.2,45,8.5,58,5,3,,2020-01-17T07:37:39,2020-01-17T17:06:54,0.75,Partially cloudy,Clearing in the afternoon.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-18,35.3,10.6,20.9,26.7,1.6,9.7,16.2,82.1,0.19,100,58.33,"rain,snow",1.3,2.3,30.3,17.2,168.9,1020,76.9,5.6,15.3,1.3,1,,2020-01-18T07:37:07,2020-01-18T17:08:06,0.81,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-19,32.8,12.8,22.3,23.3,-3.1,8.9,17.4,81.1,0.025,100,16.67,"rain,snow",2,4.2,37.6,23.1,283,1011.6,83.4,3.4,42.9,3.6,2,,2020-01-19T07:36:32,2020-01-19T17:09:19,0.86,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with early morning snow or rain.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-20,17.5,5.8,11.4,8.6,-7.4,-0.8,4.5,74.5,0,0,0,,0.8,5.6,20.8,14.9,317.8,1029.3,48.3,8,62,5.3,3,,2020-01-20T07:35:56,2020-01-20T17:10:32,0.91,Partially cloudy,Clearing in the afternoon.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-21,21.7,13.2,17.8,12.2,-1.1,7.6,12.5,79.4,0.001,100,4.17,snow,0,5,18.3,12.6,303.6,1032.4,87,8.2,41.1,3.5,2,,2020-01-21T07:35:17,2020-01-21T17:11:46,0.95,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-22,32.9,11.7,21.7,27.6,3.1,14.8,9.5,62.7,0,0,0,,0,4.1,,8.7,216.6,1029.8,0.4,9.9,67.2,5.7,3,,2020-01-22T07:34:36,2020-01-22T17:13:01,0.98,Clear,Clear conditions throughout the day.,clear-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-23,42.5,22.1,30.8,42.5,16.3,28.3,9.3,40.9,0,0,0,,0,3.9,,8,175.1,1026.7,1.1,9.9,62.3,5.5,3,,2020-01-23T07:33:53,2020-01-23T17:14:17,0.99,Clear,Clear conditions throughout the day.,clear-day,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-24,43.2,30.3,36.7,37.7,23.7,30.4,23.3,58.6,0.002,100,4.17,rain,0,3.1,35.3,22.4,144.7,1022.6,63.1,9.9,60,5.2,3,,2020-01-24T07:33:08,2020-01-24T17:15:33,1,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-25,39.5,31,34.9,32.4,18.6,27.7,31,86.7,0.142,100,70.83,"rain,snow",0,1.3,31.7,20.6,163.9,1012.5,85.8,8.4,20,1.8,1,,2020-01-25T07:32:21,2020-01-25T17:16:49,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
"42.2478938,-78.0261758",2020-01-26,32.3,29.5,30.8,25.7,20,22.7,27.4,87.3,0.026,100,16.67,"rain,snow",0.3,1.1,22.7,12.4,249.1,1008.3,91.7,7.1,25.8,2.1,1,,2020-01-26T07:31:31,2020-01-26T17:18:06,0.01,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,snow,"72526604751,72515754757,KBFD,KELZ,72498894704,F6197,KDSV"
